time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1669498369424522800,-14.890477294921874,111.37712478637695,-1,-1,35.797538788657,144.78712463378906,-1,41,11.402329444885254,-78.79142443950947,-1
1669498378424522800,-5.890477294921875,111.37712478637695,-1,-1,35.797538788657,144.78712463378906,-1,41,11.402329444885254,-78.79142443950947,-1
1669498384657577000,0.342576904296875,110.94755935668945,-1,-1,35.79758583451734,144.35755920410156,-1,292.2306935386487,11.474198341369629,-78.79138863599593,-1
1669498384731869000,0.416868896484375,110.91983413696289,-1,-1,35.79748339625878,144.329833984375,-1,42,8.445157051086426,-78.79132442428039,-1
1669498384936545800,0.6215458984375,113.225341796875,0.9100000262260437,-1,35.79750109001603,146.6353416442871,-1,35.12677217717939,24,-78.79145362421757,0
1669498385999607600,1.684607666015625,105.100341796875,0.3100000023841858,-1,35.79748960680868,138.5103416442871,-1,18.232636746457636,12,-78.79144909798985,0
1669498386999710500,2.68471044921875,105.1003418173641,0.34659053917806815,-1,35.797489606808796,138.5103416647762,-1,18.232636746457633,11.999999999999998,-78.79144909798985,0
1669498387999807700,3.684807861328125,105.8635864444077,0.307972206397111,-1,35.79748235646255,139.2735862918198,-1,11.295141851394863,12,-78.79144775688535,0
1669498388999898600,4.684898681640625,105.8635864444077,0.307972206397111,-1,35.79748235646255,139.2735862918198,-1,8.48376534308711,12,-78.79144775688535,0
